Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method
4048,Blouse,188.0,28-12-2022,4.4,Credit Card
4085,Boots,134.0,22-11-2022,4.4,Credit Card
4088,Slippers,156.0,16-03-2023,,Cash
4121,Swimsuit,198.0,25-03-2023,1.9,Credit Card
3977,Blouse,72.0,21-08-2023,3.4,Credit Card
4015,Polo Shirt,92.0,15-09-2023,1.1,Cash
3982,Sunglasses,157.0,13-03-2023,,Credit Card
3975,Sweater,118.0,13-09-2023,2.7,Cash
4049,Tunic,58.0,18-10-2022,2.3,Cash
3966,Vest,162.0,03-04-2023,2.2,Cash
4096,Blouse,88.0,06-12-2022,1.8,Credit Card
4042,Wallet,123.0,18-11-2022,4.6,Cash
4007,T-shirt,122.0,27-06-2023,1.1,Cash
4021,Tunic,61.0,14-08-2023,2.4,Cash
4034,Flannel Shirt,49.0,06-08-2023,1.9,Credit Card
4027,Overalls,31.0,12-09-2023,1.2,Credit Card
3992,Sweater,47.0,19-02-2023,4.4,Credit Card
4096,Sneakers,83.0,30-09-2023,,Cash
3959,Skirt,38.0,13-02-2023,3.6,Credit Card
4033,Trousers,130.0,24-10-2022,2.4,Credit Card
4045,Skirt,147.0,08-04-2023,3.7,Cash
4060,Cardigan,149.0,19-06-2023,1.9,Credit Card
4060,Sunglasses,76.0,04-07-2023,2.1,Credit Card
4105,Onesie,169.0,17-01-2023,1.5,Cash
3960,Tank Top,46.0,24-11-2022,4.6,Cash
4077,Trousers,181.0,10-11-2022,3.0,Credit Card
3995,Shorts,179.0,03-11-2022,4.6,Cash
4058,Poncho,75.0,08-03-2023,1.3,Credit Card
4015,Umbrella,188.0,28-10-2022,2.5,Credit Card
4010,Trench Coat,23.0,31-08-2023,1.7,Cash
4078,Poncho,12.0,26-09-2023,2.9,Cash
4089,Sweater,179.0,19-12-2022,2.7,Cash
4107,Tank Top,178.0,26-01-2023,3.2,Cash
4098,Scarf,37.0,29-08-2023,4.2,Credit Card
4075,Pants,176.0,27-10-2022,,Cash
4044,Sun Hat,107.0,11-01-2023,4.2,Credit Card
3978,Poncho,191.0,25-04-2023,1.4,Credit Card
4005,Blouse,162.0,17-05-2023,,Credit Card
4066,Gloves,57.0,29-11-2022,3.1,Cash
4010,Handbag,153.0,19-08-2023,3.7,Credit Card
4069,Pants,15.0,21-04-2023,1.6,Cash
4099,Handbag,88.0,06-08-2023,4.9,Cash
3964,Blazer,110.0,09-11-2022,2.9,Cash
4052,Camisole,14.0,21-10-2022,1.2,Cash
3992,T-shirt,100.0,27-07-2023,2.0,Credit Card
4104,Kimono,87.0,25-08-2023,1.9,Credit Card
3989,Flip-Flops,138.0,14-05-2023,,Cash
4035,Tank Top,25.0,20-05-2023,,Credit Card
3959,Socks,109.0,14-08-2023,2.4,Cash
4084,Shorts,17.0,18-05-2023,2.1,Cash
4047,Jacket,81.0,04-07-2023,4.2,Cash
4043,T-shirt,97.0,29-10-2022,3.8,Cash
4014,Pants,178.0,13-12-2022,,Cash
4065,Shorts,143.0,25-08-2023,3.1,Cash
4060,Flannel Shirt,166.0,05-03-2023,2.7,Credit Card
4094,Skirt,185.0,19-08-2023,2.0,Credit Card
4033,Boots,71.0,15-02-2023,,Credit Card
4040,Scarf,119.0,02-04-2023,1.0,Credit Card
4107,Skirt,164.0,08-05-2023,3.7,Cash
3962,Onesie,148.0,21-06-2023,1.8,Credit Card
3965,Trench Coat,158.0,13-02-2023,2.8,Cash
3992,Bowtie,61.0,30-04-2023,2.7,Credit Card
3996,Vest,89.0,01-06-2023,4.3,Cash
4041,Sweater,144.0,23-07-2023,,Cash
4102,Shorts,120.0,01-03-2023,3.1,Cash
4118,Blazer,47.0,14-10-2022,3.8,Credit Card
4111,Vest,154.0,28-01-2023,1.1,Credit Card
4112,Onesie,91.0,06-05-2023,2.6,Credit Card
4057,Boots,194.0,03-03-2023,3.4,Cash
4009,Sandals,47.0,04-11-2022,,Cash
4057,Flip-Flops,91.0,11-05-2023,3.7,Credit Card
3973,Umbrella,115.0,21-01-2023,2.0,Cash
4093,Bowtie,87.0,09-12-2022,,Cash
4055,Wallet,173.0,11-08-2023,3.3,Cash
4005,Flip-Flops,80.0,14-03-2023,4.8,Credit Card
4072,Jeans,167.0,05-09-2023,5.0,Cash
4120,Hat,155.0,16-01-2023,,Cash
4034,Pants,162.0,01-12-2022,1.2,Cash
3980,Poncho,185.0,01-04-2023,3.0,Credit Card
4098,Coat,44.0,07-04-2023,2.6,Credit Card
4002,Trench Coat,164.0,21-05-2023,5.0,Credit Card
3965,Poncho,176.0,28-09-2023,3.6,Cash
4111,Tank Top,109.0,23-12-2022,3.4,Cash
4082,Polo Shirt,45.0,05-08-2023,4.3,Cash
4004,Onesie,114.0,09-09-2023,2.6,Credit Card
4007,Onesie,13.0,16-12-2022,1.4,Credit Card
3974,Cardigan,115.0,06-09-2023,2.1,Cash
4055,Cardigan,181.0,14-05-2023,,Credit Card
4029,Wallet,62.0,29-01-2023,2.1,Credit Card
4016,Slippers,122.0,19-06-2023,1.7,Cash
4031,Kimono,135.0,21-04-2023,4.9,Credit Card
4091,Swimsuit,127.0,15-07-2023,3.4,Credit Card
3974,Wallet,119.0,16-01-2023,4.6,Cash
4073,Sneakers,20.0,30-09-2023,2.8,Credit Card
3971,Vest,107.0,21-10-2022,,Cash
4051,Pajamas,110.0,10-12-2022,4.6,Credit Card
4089,Tank Top,200.0,18-07-2023,2.7,Cash
3959,Skirt,147.0,16-11-2022,3.6,Cash
4000,Overalls,190.0,20-03-2023,,Credit Card
4040,Tie,143.0,15-07-2023,3.1,Credit Card
4057,Pants,20.0,28-09-2023,1.4,Cash
3997,Jeans,72.0,05-09-2023,,Credit Card
3985,Cardigan,111.0,06-03-2023,3.7,Cash
3990,Overalls,20.0,26-08-2023,,Cash
4094,Shorts,142.0,24-12-2022,3.5,Cash
4064,Sunglasses,22.0,26-01-2023,,Credit Card
3974,T-shirt,87.0,30-12-2022,4.2,Credit Card
4056,Slippers,83.0,04-03-2023,3.7,Credit Card
4009,Blazer,118.0,17-11-2022,3.3,Credit Card
3990,Dress,23.0,12-04-2023,4.5,Credit Card
4009,Backpack,46.0,10-04-2023,2.8,Credit Card
4036,Backpack,175.0,06-11-2022,1.4,Credit Card
4067,Wallet,194.0,10-07-2023,4.9,Cash
4078,Flip-Flops,56.0,28-03-2023,3.2,Cash
3997,Bowtie,188.0,18-08-2023,4.9,Credit Card
4111,Dress,110.0,09-02-2023,3.0,Cash
4104,Raincoat,125.0,04-07-2023,4.4,Credit Card
4107,Overalls,192.0,27-07-2023,2.2,Credit Card
4008,Camisole,126.0,11-05-2023,4.0,Credit Card
4074,Sneakers,176.0,14-10-2022,3.1,Cash
4027,T-shirt,51.0,28-05-2023,3.3,Credit Card
4008,Coat,41.0,16-01-2023,3.0,Cash
3993,Trench Coat,172.0,28-02-2023,4.2,Credit Card
4071,Trench Coat,144.0,16-04-2023,1.2,Credit Card
3973,Scarf,196.0,31-05-2023,2.9,Cash
4059,Raincoat,140.0,30-09-2023,,Credit Card
4111,Romper,50.0,09-02-2023,4.4,Credit Card
4020,Flannel Shirt,107.0,19-04-2023,1.3,Cash
4102,Jacket,178.0,27-03-2023,4.6,Credit Card
4082,Hat,51.0,21-08-2023,3.4,Credit Card
4074,Backpack,55.0,22-07-2023,3.4,Credit Card
4075,Pants,23.0,02-04-2023,4.6,Credit Card
4104,Raincoat,89.0,07-07-2023,3.9,Credit Card
3967,Backpack,124.0,24-02-2023,4.8,Cash
3980,Camisole,56.0,30-08-2023,4.4,Credit Card
4073,Overalls,169.0,08-06-2023,3.9,Cash
4045,Romper,13.0,16-02-2023,4.2,Credit Card
4033,Blouse,137.0,10-08-2023,2.7,Credit Card
4057,Sneakers,11.0,29-11-2022,1.2,Credit Card
4113,Tunic,136.0,07-05-2023,3.6,Cash
4001,Wallet,160.0,03-11-2022,2.1,Cash
4063,Blazer,126.0,16-05-2023,3.8,Credit Card
4020,Vest,30.0,03-10-2022,2.3,Credit Card
4002,Jacket,11.0,23-03-2023,1.4,Credit Card
4115,Backpack,150.0,08-10-2022,3.3,Cash
4067,Onesie,170.0,23-12-2022,3.6,Credit Card
4074,Pajamas,63.0,25-12-2022,1.7,Cash
4102,Wallet,19.0,07-09-2023,3.4,Credit Card
3968,Romper,164.0,18-07-2023,,Cash
4018,Trench Coat,32.0,11-07-2023,2.2,Credit Card
4027,Wallet,55.0,28-08-2023,,Credit Card
4094,Sandals,179.0,21-11-2022,4.9,Cash
4031,Blouse,162.0,26-01-2023,4.0,Cash
3974,Tank Top,153.0,04-03-2023,2.6,Cash
4083,Slippers,158.0,08-09-2023,3.3,Credit Card
4062,Slippers,19.0,04-06-2023,1.9,Credit Card
3988,Slippers,104.0,24-09-2023,3.5,Cash
4051,Flip-Flops,27.0,31-10-2022,1.5,Cash
3976,Vest,150.0,28-09-2023,2.9,Credit Card
4086,Dress,41.0,09-02-2023,3.3,Credit Card
4040,Jeans,80.0,16-07-2023,3.5,Credit Card
4061,Camisole,115.0,14-01-2023,,Credit Card
4072,Coat,188.0,22-09-2023,1.9,Cash
3999,Gloves,24.0,08-06-2023,3.3,Credit Card
4010,Wallet,171.0,26-02-2023,4.0,Credit Card
4086,Skirt,32.0,15-10-2022,4.3,Cash
3968,Kimono,186.0,06-12-2022,4.5,Credit Card
4075,Umbrella,190.0,31-07-2023,1.4,Cash
3963,Onesie,165.0,05-12-2022,3.9,Credit Card
3975,Leggings,76.0,03-07-2023,2.4,Credit Card
4120,Tunic,169.0,27-04-2023,1.2,Cash
4075,Gloves,43.0,26-02-2023,3.2,Credit Card
4054,Jumpsuit,137.0,07-09-2023,,Cash
4044,Camisole,171.0,24-08-2023,4.3,Credit Card
4059,Boots,56.0,02-02-2023,,Cash
4006,Skirt,69.0,13-01-2023,4.6,Credit Card
4058,Hat,59.0,16-10-2022,2.2,Credit Card
4021,Tunic,40.0,22-08-2023,1.1,Credit Card
3986,Tie,63.0,29-03-2023,2.2,Credit Card
3991,Jacket,116.0,17-10-2022,,Cash
4040,Sweater,95.0,23-07-2023,2.6,Cash
4075,Flip-Flops,173.0,28-08-2023,,Cash
4081,Sandals,173.0,28-07-2023,2.9,Cash
4075,Shorts,82.0,16-04-2023,4.0,Credit Card
3974,Dress,27.0,29-09-2023,1.5,Credit Card
3978,Poncho,139.0,05-01-2023,3.2,Cash
4097,Jacket,11.0,30-11-2022,3.5,Cash
4069,Tunic,111.0,06-01-2023,4.5,Credit Card
3992,Swimsuit,167.0,02-05-2023,3.2,Cash
4077,Loafers,54.0,13-04-2023,,Cash
3998,Jeans,182.0,25-05-2023,3.1,Credit Card
4000,Hat,131.0,04-12-2022,4.1,Credit Card
3961,Leggings,175.0,05-08-2023,3.5,Cash
4002,Bowtie,147.0,01-05-2023,3.2,Cash
4032,Pajamas,128.0,12-05-2023,2.0,Cash
3988,Blouse,115.0,10-11-2022,2.6,Credit Card
4093,Handbag,24.0,02-10-2022,2.8,Credit Card
4057,Sunglasses,86.0,12-12-2022,2.5,Credit Card
4000,Sun Hat,183.0,11-03-2023,4.6,Cash
3976,Socks,147.0,21-04-2023,,Cash
4026,Sandals,94.0,21-02-2023,3.6,Credit Card
3996,Kimono,100.0,30-12-2022,3.5,Credit Card
4002,Cardigan,96.0,06-12-2022,2.9,Credit Card
4012,Gloves,170.0,09-12-2022,3.8,Credit Card
3965,Socks,52.0,15-09-2023,3.8,Cash
4093,Poncho,109.0,24-09-2023,1.3,Credit Card
3969,Flannel Shirt,88.0,12-08-2023,3.2,Cash
4119,Socks,90.0,30-07-2023,4.2,Cash
4090,Hoodie,79.0,07-07-2023,2.3,Cash
4121,Slippers,137.0,22-10-2022,3.8,Cash
3983,Jeans,105.0,08-11-2022,3.1,Cash
4056,Handbag,87.0,16-01-2023,2.5,Credit Card
4035,Wallet,87.0,14-05-2023,,Cash
3970,Scarf,19.0,12-07-2023,3.6,Cash
4110,Dress,33.0,23-01-2023,1.5,Credit Card
3958,Blouse,16.0,05-05-2023,3.3,Cash
3969,T-shirt,138.0,08-06-2023,2.2,Credit Card
4008,Jumpsuit,133.0,14-08-2023,4.1,Cash
4020,Tie,144.0,10-10-2022,3.2,Credit Card
4052,Sunglasses,93.0,19-11-2022,3.0,Credit Card
4008,Jacket,142.0,21-05-2023,2.0,Credit Card
3980,Trousers,43.0,12-08-2023,,Credit Card
3961,Hat,19.0,07-11-2022,2.2,Cash
4064,Umbrella,192.0,18-03-2023,2.5,Cash
3964,Camisole,39.0,17-12-2022,2.4,Credit Card
4043,Backpack,185.0,06-03-2023,2.2,Credit Card
4006,Flannel Shirt,32.0,20-02-2023,1.9,Credit Card
3973,Kimono,21.0,26-04-2023,4.2,Cash
3981,Scarf,200.0,19-02-2023,4.4,Credit Card
3999,Sunglasses,157.0,01-03-2023,4.2,Credit Card
3999,Onesie,173.0,15-10-2022,4.1,Cash
3968,Trench Coat,92.0,13-08-2023,1.7,Credit Card
4063,Raincoat,83.0,25-12-2022,3.8,Cash
4088,Raincoat,91.0,18-01-2023,,Credit Card
3984,Flip-Flops,181.0,04-02-2023,2.3,Cash
4100,Jacket,13.0,24-05-2023,3.7,Credit Card
4117,Bowtie,153.0,06-03-2023,1.7,Credit Card
4005,Belt,62.0,22-04-2023,2.2,Cash
4116,Handbag,150.0,04-04-2023,4.2,Cash
4010,Pajamas,46.0,12-05-2023,4.5,Credit Card
4095,Jacket,82.0,08-03-2023,2.9,Credit Card
4058,Sunglasses,53.0,12-12-2022,4.1,Credit Card
3987,Blouse,96.0,28-10-2022,1.7,Cash
4016,Flannel Shirt,22.0,27-11-2022,1.4,Credit Card
3984,Skirt,182.0,16-04-2023,4.8,Credit Card
4039,Kimono,32.0,09-06-2023,1.2,Cash
4001,Gloves,55.0,06-12-2022,4.9,Credit Card
3960,Sweater,161.0,14-04-2023,,Credit Card
4059,Loafers,186.0,21-01-2023,3.1,Credit Card
4037,Polo Shirt,167.0,05-11-2022,3.8,Credit Card
3960,Trousers,95.0,19-07-2023,1.5,Cash
4056,Jeans,192.0,28-07-2023,1.7,Credit Card
4011,Gloves,146.0,02-04-2023,4.8,Cash
4013,Sandals,129.0,15-04-2023,,Cash
3973,Pajamas,33.0,11-08-2023,2.8,Cash
4028,Romper,188.0,22-08-2023,2.6,Cash
4116,Raincoat,126.0,22-03-2023,1.7,Cash
4051,Jacket,174.0,02-04-2023,1.3,Credit Card
3968,Coat,129.0,27-07-2023,4.7,Credit Card
3974,Cardigan,67.0,21-12-2022,,Cash
4062,Polo Shirt,76.0,03-01-2023,2.9,Cash
4034,Sunglasses,110.0,07-06-2023,2.4,Credit Card
4084,Flannel Shirt,94.0,14-05-2023,1.2,Credit Card
3983,Flip-Flops,93.0,12-04-2023,4.9,Cash
4094,Trench Coat,17.0,13-02-2023,2.5,Credit Card
4021,Flip-Flops,53.0,09-08-2023,4.0,Cash
3981,Sweater,99.0,25-10-2022,4.5,Cash
4110,Polo Shirt,42.0,15-10-2022,4.0,Cash
4040,Tank Top,113.0,20-01-2023,1.2,Credit Card
4118,Shorts,37.0,09-07-2023,2.7,Cash
4056,Slippers,176.0,16-03-2023,2.5,Cash
4042,Sandals,128.0,01-01-2023,1.8,Cash
4001,Backpack,115.0,22-03-2023,1.4,Cash
